type,amount,oldbalanceOrg,newbalanceOrig,isFraud
0,142245.24,2678.0,144923.24,No Fraud
4,548335.12,548335.12,0.0,Fraud
1,54596.37,0.0,0.0,No Fraud
1,3244067.13,3244067.13,0.0,Fraud
3,7079.39,438012.0,430932.61,No Fraud
1,1281113.84,1281113.84,0.0,Fraud
1,220928.26,20198.0,0.0,No Fraud
1,343146.37,0.0,0.0,No Fraud
4,389275.23,389275.23,0.0,Fraud
1,414794.23,414794.23,0.0,Fraud
1,1290619.25,1290619.25,0.0,Fraud
4,936976.86,936976.86,0.0,Fraud
1,376367.26,376367.26,0.0,Fraud
1,305183.84,305183.84,0.0,Fraud
1,138340.69,58350.59,0.0,No Fraud
3,13479.19,539.0,0.0,No Fraud
1,162326.52,162326.52,0.0,Fraud
1,445705.76,445705.76,0.0,Fraud
0,31844.15,17122677.19,17154521.35,No Fraud
3,8971.21,64261.0,55289.79,No Fraud
0,113025.04,898054.15,1011079.18,No Fraud
0,112943.73,19158.0,132101.73,No Fraud
1,60226.06,60226.06,0.0,Fraud
3,43395.1,1149.0,0.0,No Fraud
0,40728.01,107391.0,148119.01,No Fraud
4,1005346.72,1005346.72,0.0,Fraud
4,174725.11,174725.11,0.0,Fraud
1,807466.16,807466.16,0.0,Fraud
1,161210.41,1375.0,0.0,No Fraud
4,1517771.48,1517771.48,0.0,Fraud
3,5250.25,0.0,0.0,No Fraud
1,223614.99,0.0,0.0,No Fraud
3,418.49,0.0,0.0,No Fraud
1,59829.03,59829.03,0.0,Fraud
4,1646181.09,1646181.09,0.0,Fraud
4,703882.14,703882.14,0.0,Fraud
4,10000000.0,18931607.89,8931607.89,Fraud
4,1819543.69,1819543.69,0.0,Fraud
0,67830.13,6756921.52,6824751.65,No Fraud
0,100267.38,5611.0,105878.38,No Fraud
1,2815.61,2815.61,0.0,Fraud
0,84361.82,302698.0,387059.82,No Fraud
4,1082200.06,1082200.06,0.0,Fraud
1,247207.6,0.0,0.0,No Fraud
1,49530.51,0.0,0.0,No Fraud
3,34688.01,20663.29,0.0,No Fraud
1,713404.6,713404.6,0.0,Fraud
1,1746415.27,1746415.27,0.0,Fraud
1,151.0,151.0,0.0,Fraud
0,691694.36,741162.4,1432856.76,No Fraud
3,14875.94,0.0,0.0,No Fraud
3,19261.83,8833.0,0.0,No Fraud
4,3370781.65,3370781.65,0.0,Fraud
1,156396.46,156396.46,0.0,Fraud
0,320122.1,165254.0,485376.1,No Fraud
4,652782.54,652782.54,0.0,Fraud
4,547234.29,149323.0,0.0,No Fraud
1,210952.24,210952.24,0.0,Fraud
1,142536.22,0.0,0.0,No Fraud
4,1192117.1,0.0,0.0,No Fraud
1,283976.3,283976.3,0.0,Fraud
1,181471.54,0.0,0.0,No Fraud
1,94796.68,15498.0,0.0,No Fraud
1,41428.9,41428.9,0.0,Fraud
0,222781.27,30764.0,253545.27,No Fraud
0,51961.22,7087.0,59048.22,No Fraud
1,286306.33,286306.33,0.0,Fraud
4,1154353.99,1154353.99,0.0,Fraud
0,285812.76,60718.0,346530.76,No Fraud
3,11997.55,146607.91,134610.36,No Fraud
4,73328.47,73328.47,0.0,Fraud
1,369306.87,369306.87,0.0,Fraud
1,84908.99,50721.0,0.0,No Fraud
4,588173.24,588173.24,0.0,Fraud
4,315712.36,315712.36,0.0,Fraud
3,9977.46,573738.04,563760.58,No Fraud
1,275747.84,69322.0,0.0,No Fraud
1,122768.43,0.0,0.0,No Fraud
4,1614610.89,1878.0,0.0,No Fraud
1,100762.66,100762.66,0.0,Fraud
1,70425.77,160195.0,89769.23,No Fraud
4,92545.17,92545.17,0.0,Fraud
1,1027963.96,1027963.96,0.0,Fraud
1,2184556.65,2184556.65,0.0,Fraud
3,9369.61,39853.0,30483.39,No Fraud
1,375360.62,0.0,0.0,No Fraud
2,5542.39,0.0,0.0,No Fraud
3,26133.18,12834.0,0.0,No Fraud
1,61410.76,0.0,0.0,No Fraud
1,143032.0,143032.0,0.0,Fraud
0,218712.67,36559.0,255271.67,No Fraud
4,297846.16,297846.16,0.0,Fraud
4,3972968.92,3972968.92,0.0,Fraud
1,237625.16,0.0,0.0,No Fraud
4,144876.4,144876.4,0.0,Fraud
1,43033.41,0.0,0.0,No Fraud
1,1057053.6,1057053.6,0.0,Fraud
4,29832.81,29832.81,0.0,Fraud
1,145478.76,31922.0,0.0,No Fraud
1,830991.53,830991.53,0.0,Fraud
1,242296.17,242296.17,0.0,Fraud
4,17569.42,17569.42,0.0,Fraud
1,138087.54,0.0,0.0,No Fraud
1,124057.58,124057.58,0.0,Fraud
1,79848.26,1429.0,0.0,No Fraud
3,6105.1,21870.0,15764.9,No Fraud
1,48340.79,48340.79,0.0,Fraud
4,460689.45,460689.45,0.0,Fraud
3,376.56,0.0,0.0,No Fraud
1,7435751.59,7435751.59,0.0,Fraud
3,30444.21,0.0,0.0,No Fraud
4,74447.11,74447.11,0.0,Fraud
3,832.5,0.0,0.0,No Fraud
4,1258706.84,1258706.84,0.0,Fraud
1,2908264.69,2908264.69,0.0,Fraud
1,122816.67,122816.67,0.0,Fraud
1,21960.02,21960.02,0.0,Fraud
0,131123.19,18454372.94,18585496.13,No Fraud
1,484772.73,484772.73,0.0,Fraud
3,16050.32,24360.73,8310.41,No Fraud
1,242896.12,242896.12,0.0,Fraud
1,165315.05,471508.0,306192.95,No Fraud
1,92134.91,0.0,0.0,No Fraud
4,10000000.0,20353874.22,10353874.22,Fraud
0,24604.81,637.0,25241.81,No Fraud
3,13369.59,103866.0,90496.41,No Fraud
1,18048.04,0.0,0.0,No Fraud
1,74107.56,0.0,0.0,No Fraud
4,939518.05,939518.05,0.0,Fraud
1,357226.8,357226.8,0.0,Fraud
1,1335959.76,1335959.76,0.0,Fraud
3,40087.35,4779.61,0.0,No Fraud
3,16688.81,104370.62,87681.82,No Fraud
1,93983.34,92044.0,0.0,No Fraud
1,155404.11,0.0,0.0,No Fraud
1,711932.67,711932.67,0.0,Fraud
3,10124.69,0.0,0.0,No Fraud
1,530607.09,1721.0,0.0,No Fraud
0,309238.25,2453326.18,2762564.43,No Fraud
1,316254.35,318360.0,2105.65,No Fraud
4,26516.31,221250.0,194733.69,No Fraud
4,306675.37,306675.37,0.0,Fraud
1,483510.78,0.0,0.0,No Fraud
3,11943.81,106175.0,94231.19,No Fraud
3,6297.37,202905.0,196607.63,No Fraud
4,14343.03,14343.03,0.0,Fraud
1,70125.14,70125.14,0.0,Fraud
4,4354175.33,4354175.33,0.0,Fraud
4,124311.57,124311.57,0.0,Fraud
3,42542.44,75362.0,32819.56,No Fraud
3,10824.83,0.0,0.0,No Fraud
4,451399.66,451399.66,0.0,Fraud
3,15921.26,93288.0,77366.74,No Fraud
4,256556.98,256556.98,0.0,Fraud
4,8589704.49,8589704.49,0.0,Fraud
1,27031.55,0.0,0.0,No Fraud
4,43071.62,43071.62,0.0,Fraud
1,340725.63,0.0,0.0,No Fraud
4,44164.0,44164.0,0.0,Fraud
4,2942278.45,10404.0,0.0,No Fraud
1,276774.27,34547.0,0.0,No Fraud
4,32372.82,32372.82,0.0,Fraud
1,983417.49,983417.49,0.0,Fraud
4,6249265.86,6249265.86,0.0,Fraud
0,134913.65,20087.0,155000.65,No Fraud
4,2054631.55,2054631.55,0.0,Fraud
1,177155.51,0.0,0.0,No Fraud
3,5595.13,16475.0,10879.87,No Fraud
1,603553.22,0.0,0.0,No Fraud
4,268230.43,268230.43,0.0,Fraud
4,13266.93,13266.93,0.0,Fraud
1,40531.21,129399.0,88867.79,No Fraud
2,852.63,313257.0,312404.37,No Fraud
4,10000000.0,19749042.95,9749042.95,Fraud
3,2843.53,0.0,0.0,No Fraud
1,59576.86,29899.0,0.0,No Fraud
3,7932.99,103327.0,95394.01,No Fraud
4,665676.43,665676.43,0.0,Fraud
1,420330.71,420330.71,0.0,Fraud
1,54490.67,0.0,0.0,No Fraud
1,14992.14,14992.14,0.0,Fraud
1,165268.46,0.0,0.0,No Fraud
1,260360.84,30979.0,0.0,No Fraud
3,16023.24,258678.09,242654.85,No Fraud
3,2647.99,811672.77,809024.78,No Fraud
4,1433038.32,1433038.32,0.0,Fraud
1,772379.36,772379.36,0.0,Fraud
1,142004.59,3316.0,0.0,No Fraud
3,3697.45,19978.0,16280.55,No Fraud
1,8594065.09,8594065.09,0.0,Fraud
3,7402.29,388906.09,381503.79,No Fraud
4,186375.38,186375.38,0.0,Fraud
1,52401.29,25450.0,0.0,No Fraud
3,11971.69,94298.0,82326.31,No Fraud
1,80885.48,80885.48,0.0,Fraud
1,70381.12,0.0,0.0,No Fraud
1,36371.77,36371.77,0.0,Fraud
4,70239.81,70239.81,0.0,Fraud
1,107246.96,0.0,0.0,No Fraud
0,106576.43,3414446.17,3521022.6,No Fraud
1,154152.57,0.0,0.0,No Fraud
4,1167816.02,1167816.02,0.0,Fraud
1,574588.22,574588.22,0.0,Fraud
1,23443.98,28112.0,4668.02,No Fraud
1,192765.49,192765.49,0.0,Fraud
4,14133.69,14133.69,0.0,Fraud
1,1455382.05,1455382.05,0.0,Fraud
4,1123639.01,1123639.01,0.0,Fraud
0,13110.96,30461.0,43571.96,No Fraud
1,101373.89,25757.0,0.0,No Fraud
1,42659.39,42659.39,0.0,Fraud
3,8978.64,250417.0,241438.36,No Fraud
1,88263.52,0.0,0.0,No Fraud
1,95064.86,95064.86,0.0,Fraud
4,122032.62,122032.62,0.0,Fraud
1,328909.07,51311.0,0.0,No Fraud
1,470325.08,470325.08,0.0,Fraud
1,18546.27,0.0,0.0,No Fraud
1,65516.41,115018.0,49501.59,No Fraud
3,17350.14,28920.93,11570.79,No Fraud
4,1455382.05,1455382.05,0.0,Fraud
4,152961.49,152961.49,0.0,Fraud
1,62538.65,772.0,0.0,No Fraud
1,145379.14,145379.14,0.0,Fraud
0,77602.96,251.0,77853.96,No Fraud
1,1096187.24,1096187.24,0.0,Fraud
0,104238.36,41122.0,145360.36,No Fraud
4,1674146.06,1674146.06,0.0,Fraud
3,60245.96,100626.0,40380.04,No Fraud
4,253752.42,14697.0,0.0,No Fraud
4,10000000.0,11018800.91,1018800.91,Fraud
1,102464.68,102464.68,0.0,Fraud
1,134715.88,31966.0,0.0,No Fraud
4,774761.84,774761.84,0.0,Fraud
1,2806.0,2806.0,0.0,Fraud
4,202968.27,202968.27,0.0,Fraud
1,442290.23,442290.23,0.0,Fraud
1,363269.05,117.0,0.0,No Fraud
1,130643.92,0.0,0.0,No Fraud
1,8818.76,100686.6,91867.84,No Fraud
0,101953.07,12544102.33,12646055.4,No Fraud
4,285382.07,285382.07,0.0,Fraud
1,1938347.14,1938347.14,0.0,Fraud
1,128718.59,128718.59,0.0,Fraud
4,257811.92,257811.92,0.0,Fraud
4,1675153.28,1675153.28,0.0,Fraud
4,921894.19,921894.19,0.0,Fraud
4,18471.55,18471.55,0.0,Fraud
1,19742.71,19742.71,0.0,Fraud
2,4965.16,33697.0,28731.84,No Fraud
4,10358.27,10358.27,0.0,Fraud
3,26617.1,248740.0,222122.9,No Fraud
4,554501.15,554501.15,0.0,Fraud
1,79012.55,39596.0,0.0,No Fraud
4,272791.44,272791.44,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,183247.52,480.0,0.0,No Fraud
1,111048.78,191602.74,80553.96,No Fraud
1,115265.44,0.0,0.0,No Fraud
4,513693.13,513693.13,0.0,Fraud
1,1244224.16,1244224.16,0.0,Fraud
1,749316.7,749316.7,0.0,Fraud
4,759701.03,759701.03,0.0,Fraud
1,1649818.97,1649818.97,0.0,Fraud
1,4961093.21,4961093.21,0.0,Fraud
4,306833.41,306833.41,0.0,Fraud
4,136245.39,136245.39,0.0,Fraud
1,5245375.3,5245375.3,0.0,Fraud
3,5551.08,142919.56,137368.47,No Fraud
4,707870.44,707870.44,0.0,Fraud
4,967153.5,967153.5,0.0,Fraud
4,212613.29,212613.29,0.0,Fraud
0,178622.08,1998.0,180620.08,No Fraud
1,486175.4,486175.4,0.0,Fraud
4,377919.58,377919.58,0.0,Fraud
1,151805.89,5925.0,0.0,No Fraud
1,110273.75,11291.0,0.0,No Fraud
3,6474.3,51408.1,44933.81,No Fraud
3,6036.39,0.0,0.0,No Fraud
1,10276.87,10276.87,0.0,Fraud
1,14949.84,14949.84,0.0,Fraud
1,412511.32,412511.32,0.0,Fraud
4,501920.08,0.0,0.0,No Fraud
4,913684.05,913684.05,0.0,Fraud
1,4452001.07,4452001.07,0.0,Fraud
3,32385.1,40154.0,7768.9,No Fraud
0,21814.21,42282.0,64096.21,No Fraud
4,1157971.07,1157971.07,0.0,Fraud
4,38115.0,38115.0,0.0,Fraud
1,262439.14,0.0,0.0,No Fraud
4,6322399.97,6322399.97,0.0,Fraud
1,154052.34,154052.34,0.0,Fraud
1,967954.01,967954.01,0.0,Fraud
1,30521.02,30521.02,0.0,Fraud
3,8710.84,27880.38,19169.54,No Fraud
1,8327328.27,8327328.27,0.0,Fraud
0,202202.87,30815.0,233017.87,No Fraud
4,62318.91,62318.91,0.0,Fraud
1,319926.39,0.0,0.0,No Fraud
4,152372.18,152372.18,0.0,Fraud
1,19262.14,10568.0,0.0,No Fraud
4,345533.89,345533.89,0.0,Fraud
4,276042.59,276042.59,0.0,Fraud
3,6106.42,199511.35,193404.94,No Fraud
4,511415.72,0.0,0.0,No Fraud
3,2372.21,832.0,0.0,No Fraud
4,475693.24,475693.24,0.0,Fraud
1,57175.51,39770.79,0.0,No Fraud
4,2046684.58,2046684.58,0.0,Fraud
4,124696.98,124696.98,0.0,Fraud
4,171651.7,171651.7,0.0,Fraud
1,235750.53,235750.53,0.0,Fraud
1,452294.74,452294.74,0.0,Fraud
1,498183.25,498183.25,0.0,Fraud
4,2271674.66,2271674.66,0.0,Fraud
4,19523.53,7323.0,0.0,No Fraud
2,4364.99,0.0,0.0,No Fraud
1,394886.13,394886.13,0.0,Fraud
1,45890.12,45890.12,0.0,Fraud
1,93336.93,0.0,0.0,No Fraud
0,176864.62,2004119.78,2180984.4,No Fraud
1,30227.32,0.0,0.0,No Fraud
0,167535.87,919.0,168454.87,No Fraud
4,137956.18,0.0,0.0,No Fraud
1,81203.84,0.0,0.0,No Fraud
0,280526.23,4561783.59,4842309.82,No Fraud
4,48442.88,48442.88,0.0,Fraud
4,159106.12,159106.12,0.0,Fraud
4,969259.07,969259.07,0.0,Fraud
4,149535.0,149535.0,0.0,Fraud
4,322113.91,322113.91,0.0,Fraud
1,343883.81,0.0,0.0,No Fraud
1,369448.2,369448.2,0.0,Fraud
4,100433.21,100433.21,0.0,Fraud
1,844348.52,844348.52,0.0,Fraud
1,62040.38,0.0,0.0,No Fraud
3,25299.47,146044.0,120744.53,No Fraud
4,450458.78,450458.78,0.0,Fraud
3,6857.5,54644.0,47786.5,No Fraud
3,8636.36,146.0,0.0,No Fraud
3,2338.71,0.0,0.0,No Fraud
4,8276235.5,8276235.5,0.0,Fraud
1,121614.55,0.0,0.0,No Fraud
4,1019034.79,0.0,0.0,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
0,61791.31,8716901.89,8778693.2,No Fraud
3,27646.91,36503.35,8856.44,No Fraud
1,1825908.12,1825908.12,0.0,Fraud
1,3138.25,3138.25,0.0,Fraud
0,232638.59,181.0,232819.59,No Fraud
3,14417.43,31453.78,17036.36,No Fraud
4,10000000.0,11576874.04,1576874.04,Fraud
1,434447.35,0.0,0.0,No Fraud
1,69878.14,69878.14,0.0,Fraud
1,88674.72,0.0,0.0,No Fraud
4,436906.22,436906.22,0.0,Fraud
1,4483868.79,4483868.79,0.0,Fraud
1,33405.2,0.0,0.0,No Fraud
3,660.52,35451.0,34790.48,No Fraud
3,11115.5,201.0,0.0,No Fraud
4,172515.26,0.0,0.0,No Fraud
3,6850.63,15435.0,8584.37,No Fraud
0,297661.11,1669739.43,1967400.54,No Fraud
3,5878.36,0.0,0.0,No Fraud
3,9915.45,0.0,0.0,No Fraud
3,25101.72,0.0,0.0,No Fraud
4,457359.64,457359.64,0.0,Fraud
1,91689.77,513054.0,421364.23,No Fraud
3,22792.44,0.0,0.0,No Fraud
0,122335.77,11723595.72,11845931.49,No Fraud
1,449140.7,0.0,0.0,No Fraud
1,438224.6,438224.6,0.0,Fraud
1,228309.84,20039.0,0.0,No Fraud
0,80793.14,130496.0,211289.14,No Fraud
3,10359.13,421043.0,410683.87,No Fraud
1,1171751.17,1171751.17,0.0,Fraud
1,46081.45,46081.45,0.0,Fraud
1,426532.4,426532.4,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
4,411566.7,411566.7,0.0,Fraud
1,34354.21,0.0,0.0,No Fraud
4,81216.23,81216.23,0.0,Fraud
3,30939.15,45410.95,14471.81,No Fraud
4,6961359.11,6961359.11,0.0,Fraud
3,34961.75,18708.0,0.0,No Fraud
0,271622.76,124201.0,395823.76,No Fraud
3,9634.72,202850.0,193215.28,No Fraud
4,960196.16,960196.16,0.0,Fraud
3,3740.18,0.0,0.0,No Fraud
4,2709729.22,2709729.22,0.0,Fraud
4,295205.08,295205.08,0.0,Fraud
1,114181.33,0.0,0.0,No Fraud
0,72955.07,12177753.68,12250708.75,No Fraud
2,4619.13,344.0,0.0,No Fraud
3,8763.6,0.0,0.0,No Fraud
1,1451083.08,1451083.08,0.0,Fraud
1,2113271.99,2113271.99,0.0,Fraud
4,90026.9,90026.9,0.0,Fraud
3,28614.24,174519.68,145905.44,No Fraud
3,29832.27,0.0,0.0,No Fraud
1,430196.83,901584.0,471387.17,No Fraud
1,122300.72,51484.0,0.0,No Fraud
1,83124.08,81632.0,0.0,No Fraud
4,822495.15,0.0,0.0,No Fraud
3,3716.29,82658.49,78942.19,No Fraud
0,180386.18,298943.0,479329.18,No Fraud
1,212586.37,152991.0,0.0,No Fraud
1,81601.54,293277.0,211675.46,No Fraud
1,993088.06,993088.06,0.0,Fraud
1,39599.86,0.0,0.0,No Fraud
1,165190.18,0.0,0.0,No Fraud
4,62091.44,62091.44,0.0,Fraud
4,736680.94,30012.0,0.0,No Fraud
1,16191.62,2537.0,0.0,No Fraud
4,1504.73,1504.73,0.0,Fraud
3,25748.88,481080.85,455331.97,No Fraud
4,36371.77,36371.77,0.0,Fraud
4,607684.02,607684.02,0.0,Fraud
0,212963.89,2688108.1,2901071.98,No Fraud
3,5178.38,2908.0,0.0,No Fraud
3,4563.37,12588.0,8024.63,No Fraud
3,4941.97,255404.0,250462.03,No Fraud
1,52585.13,20191.0,0.0,No Fraud
3,1616.33,83057.0,81440.67,No Fraud
1,1340.66,561820.0,560479.34,No Fraud
4,665489.33,665489.33,0.0,Fraud
1,10623.68,39741.0,29117.32,No Fraud
4,2243379.63,0.0,0.0,No Fraud
1,118756.45,0.0,0.0,No Fraud
1,180110.22,180110.22,0.0,Fraud
1,3020974.53,3020974.53,0.0,Fraud
1,568292.72,568292.72,0.0,Fraud
3,1146.55,10966.0,9819.45,No Fraud
1,2066446.27,2066446.27,0.0,Fraud
1,457789.14,457789.14,0.0,Fraud
1,211870.74,0.0,0.0,No Fraud
1,7114590.07,7114590.07,0.0,Fraud
0,260634.18,5239982.1,5500616.27,No Fraud
3,2129.83,0.0,0.0,No Fraud
4,269545.63,269545.63,0.0,Fraud
4,148138.9,0.0,0.0,No Fraud
1,1720600.92,1720600.92,0.0,Fraud
3,9319.01,0.0,0.0,No Fraud
3,16224.13,0.0,0.0,No Fraud
1,11155.45,11155.45,0.0,Fraud
4,5926745.36,5926745.36,0.0,Fraud
1,355832.18,355832.18,0.0,Fraud
1,397069.12,397069.12,0.0,Fraud
3,17385.45,141898.8,124513.35,No Fraud
3,10313.0,20693.0,10380.0,No Fraud
0,173502.39,2928253.33,3101755.72,No Fraud
4,32733.43,32733.43,0.0,Fraud
1,28345.61,0.0,0.0,No Fraud
1,4740.25,0.0,0.0,No Fraud
0,292686.03,17469900.74,17762586.77,No Fraud
4,2719.66,2719.66,0.0,Fraud
1,168622.3,168622.3,0.0,Fraud
0,11039.52,5063666.05,5074705.57,No Fraud
3,8291.4,0.0,0.0,No Fraud
3,8910.65,219970.0,211059.35,No Fraud
1,153558.07,842.0,0.0,No Fraud
1,7469051.14,7469051.14,0.0,Fraud
4,11975.22,167286.0,155310.78,No Fraud
4,157353.39,157353.39,0.0,Fraud
3,52884.44,51543.95,0.0,No Fraud
4,2388542.02,2388542.02,0.0,Fraud
1,7622.01,4829.0,0.0,No Fraud
1,265747.73,265747.73,0.0,Fraud
1,491517.77,491517.77,0.0,Fraud
1,368897.02,107044.72,0.0,No Fraud
4,554522.67,554522.67,0.0,Fraud
4,252189.32,252189.32,0.0,Fraud
4,537025.01,537025.01,0.0,Fraud
4,10000000.0,25618179.9,15618179.9,Fraud
3,37098.93,0.0,0.0,No Fraud
4,1936403.59,1936403.59,0.0,Fraud
1,188844.13,188844.13,0.0,Fraud
3,14431.2,5943.34,0.0,No Fraud
1,261742.96,261742.96,0.0,Fraud
4,438983.45,438983.45,0.0,Fraud
4,273821.76,273821.76,0.0,Fraud
1,102748.31,7764.03,0.0,No Fraud
4,1634184.04,1634184.04,0.0,Fraud
0,150791.18,2271155.29,2421946.47,No Fraud
0,56603.15,2561434.26,2618037.41,No Fraud
4,98050.29,98050.29,0.0,Fraud
1,61424.47,0.0,0.0,No Fraud
0,159448.19,7403174.91,7562623.1,No Fraud
1,227624.3,227624.3,0.0,Fraud
1,330061.88,147693.0,0.0,No Fraud
1,32733.43,32733.43,0.0,Fraud
3,41142.36,10267.0,0.0,No Fraud
1,1534926.96,1534926.96,0.0,Fraud
1,2935952.76,2935952.76,0.0,Fraud
3,9435.93,12136.0,2700.07,No Fraud
4,2118548.31,2118548.31,0.0,Fraud
4,125153.57,125153.57,0.0,Fraud
3,4946.89,670785.61,665838.73,No Fraud
0,332028.38,43.0,332071.38,No Fraud
4,827617.24,0.0,0.0,No Fraud
0,176083.66,6816.0,182899.66,No Fraud
4,123194.95,79466.45,0.0,Fraud
1,626195.24,626195.24,0.0,Fraud
0,386487.37,11153166.88,11539654.24,No Fraud
4,615954.92,615954.92,0.0,Fraud
1,114975.92,81707.0,0.0,No Fraud
1,119.0,119.0,0.0,Fraud
0,142060.91,13268887.03,13410947.95,No Fraud
4,55247.48,55247.48,0.0,Fraud
1,25340.46,11295.0,0.0,No Fraud
4,3085.45,3085.45,0.0,Fraud
3,3688.03,0.0,0.0,No Fraud
4,176525.35,21508.0,0.0,No Fraud
1,71216.64,9503.0,0.0,No Fraud
1,82209.71,82209.71,0.0,Fraud
1,28835.93,28835.93,0.0,Fraud
3,845.04,12543.0,11697.96,No Fraud
3,49208.26,460149.0,410940.74,No Fraud
0,154947.27,2159708.27,2314655.54,No Fraud
0,85946.41,71440.0,157386.41,No Fraud
1,167715.53,167715.53,0.0,Fraud
4,144360.17,0.0,0.0,No Fraud
0,75707.77,6564342.38,6640050.16,No Fraud
1,129932.84,0.0,0.0,No Fraud
3,30272.42,106920.0,76647.58,No Fraud
4,79717.14,79717.14,0.0,Fraud
1,133989.61,0.0,0.0,No Fraud
1,447589.21,447589.21,0.0,Fraud
3,18507.47,217047.95,198540.47,No Fraud
1,99656.93,99656.93,0.0,Fraud
4,281023.82,281023.82,0.0,Fraud
4,480404.03,480404.03,0.0,Fraud
1,21217.18,49591.0,28373.82,No Fraud
4,752503.21,0.0,0.0,No Fraud
1,701168.78,701168.78,0.0,Fraud
1,49423.31,49423.31,0.0,Fraud
1,431356.55,431356.55,0.0,Fraud
1,56009.97,0.0,0.0,No Fraud
3,11820.38,23328.0,11507.62,No Fraud
4,60274.87,60274.87,0.0,Fraud
4,1796069.2,1796069.2,0.0,Fraud
4,11070.29,11070.29,0.0,Fraud
4,329424.14,329424.14,0.0,Fraud
4,76640.82,76640.82,0.0,Fraud
1,218826.48,155928.0,0.0,No Fraud
1,269545.63,269545.63,0.0,Fraud
4,238717.5,238717.5,0.0,Fraud
3,3118.65,277359.33,274240.68,No Fraud
4,3964129.99,3964129.99,0.0,Fraud
1,29427.13,83283.76,53856.63,No Fraud
4,272776.59,272776.59,0.0,Fraud
1,3085336.66,3085336.66,0.0,Fraud
0,118591.33,21232.0,139823.33,No Fraud
1,1633227.0,1633227.0,0.0,Fraud
1,1795622.71,1795622.71,0.0,Fraud
3,30179.11,0.0,0.0,No Fraud
1,288148.22,288148.22,0.0,Fraud
1,61505.06,61505.06,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,1023356.77,1023356.77,0.0,Fraud
4,533269.77,533269.77,0.0,Fraud
3,27568.78,329937.3,302368.53,No Fraud
4,6546019.0,6546019.0,0.0,Fraud
3,1948.37,18736.09,16787.71,No Fraud
1,899782.7,899782.7,0.0,Fraud
4,106460.7,106460.7,0.0,Fraud
1,2040374.55,2040374.55,0.0,Fraud
1,3968964.4,3968964.4,0.0,Fraud
1,253979.48,10760.0,0.0,No Fraud
3,14924.86,70623.0,55698.14,No Fraud
4,465498.74,465498.74,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,6288.63,0.0,0.0,No Fraud
1,834495.09,834495.09,0.0,Fraud
3,41017.6,302655.0,261637.4,No Fraud
3,1367.81,21064.0,19696.19,No Fraud
1,48078.85,48078.85,0.0,Fraud
1,129132.27,0.0,0.0,No Fraud
1,211186.03,211186.03,0.0,Fraud
4,38765.1,300947.0,262181.9,No Fraud
1,254778.99,0.0,0.0,No Fraud
1,164556.39,0.0,0.0,No Fraud
3,13642.72,15982.0,2339.28,No Fraud
3,5106.65,0.0,0.0,No Fraud
0,215391.9,20340.0,235731.9,No Fraud
1,329055.47,329055.47,0.0,Fraud
4,2145934.81,2145934.81,0.0,Fraud
3,1795.19,0.0,0.0,No Fraud
4,19692.68,19692.68,0.0,Fraud
3,18057.86,19908.31,1850.45,No Fraud
4,114827.36,114827.36,0.0,Fraud
4,3671853.86,3671853.86,0.0,Fraud
1,48320.98,9027.0,0.0,No Fraud
3,37259.69,6797.0,0.0,No Fraud
4,1343002.08,1343002.08,1343002.08,Fraud
1,605108.36,605108.36,0.0,Fraud
1,310477.79,72059.0,0.0,No Fraud
1,16478.4,0.0,0.0,No Fraud
3,1710.23,0.0,0.0,No Fraud
1,84782.1,105294.0,20511.9,No Fraud
0,125087.45,4235512.46,4360599.91,No Fraud
1,288263.38,288263.38,0.0,Fraud
0,20147.23,2540149.09,2560296.32,No Fraud
1,351108.17,222.0,0.0,No Fraud
1,54840.33,0.0,0.0,No Fraud
3,658.49,1624.0,965.51,No Fraud
4,2011285.35,2011285.35,0.0,Fraud
0,224513.15,150.0,224663.15,No Fraud
0,214401.85,196279.46,410681.31,No Fraud
4,3996798.71,3996798.71,0.0,Fraud
3,5644.8,0.0,0.0,No Fraud
1,224230.16,224230.16,0.0,Fraud
3,8089.26,26382.0,18292.74,No Fraud
1,32660.58,32660.58,0.0,Fraud
1,24442.31,404613.0,380170.69,No Fraud
1,1082718.08,1082718.08,0.0,Fraud
3,12422.99,20254.0,7831.01,No Fraud
1,407347.84,407347.84,0.0,Fraud
3,729.23,50659.0,49929.77,No Fraud
1,346309.99,3253.91,0.0,No Fraud
1,121543.83,121543.83,0.0,Fraud
1,561948.38,561948.38,0.0,Fraud
1,283431.2,0.0,0.0,No Fraud
1,980310.0,980310.0,0.0,Fraud
1,400564.82,22915.88,0.0,No Fraud
4,1462355.44,1462355.44,0.0,Fraud
4,21418.86,21418.86,0.0,Fraud
0,64809.84,7655355.07,7720164.91,No Fraud
0,52726.45,43079.0,95805.45,No Fraud
1,131929.24,0.0,0.0,No Fraud
0,126950.91,1997212.32,2124163.23,No Fraud
3,22555.95,314496.0,291940.05,No Fraud
1,886588.02,886588.02,0.0,Fraud
1,56517.37,56517.37,0.0,Fraud
1,829286.58,829286.58,0.0,Fraud
0,51378.08,49367.0,100745.08,No Fraud
